event_index,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_data_hex
3,55,55,0x000013c4,54,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,55,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,56,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,57,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,58,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,59,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,60,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,61,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,62,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,55,55,0x000013c4,63,1,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4,56,56,0x0000109c,0,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4,56,56,0x0000109c,1,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4,56,56,0x0000109c,2,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4,56,56,0x0000109c,3,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4,56,56,0x0000109c,4,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4,56,56,0x0000109c,5,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
